"school","minrty","sx","ses","mAch","meanses","sector","cses","intercept","female"
"2639","Yes","Male",-1.108,6.535,-0.964428571428571,"Public",-0.143571428571429,1,1
"2639","Yes","Female",-0.898,10.127,-0.964428571428571,"Public",0.0664285714285714,1,0
"2639","Yes","Female",-1.738,4.773,-0.964428571428571,"Public",-0.773571428571429,1,0
"2639","Yes","Male",-0.628,2.132,-0.964428571428571,"Public",0.336428571428571,1,1
"2639","Yes","Female",-1.368,10.793,-0.964428571428571,"Public",-0.403571428571429,1,0
"2639","Yes","Male",-0.368,8.065,-0.964428571428571,"Public",0.596428571428571,1,1
"2639","Yes","Male",-0.748,-1.482,-0.964428571428571,"Public",0.216428571428571,1,1
"2639","Yes","Female",0.302,6.597,-0.964428571428571,"Public",1.26642857142857,1,0
"2639","Yes","Male",-1.098,9.631,-0.964428571428571,"Public",-0.133571428571429,1,1
"2639","Yes","Female",-1.788,2.227,-0.964428571428571,"Public",-0.823571428571429,1,0
"2639","Yes","Female",0.102,4.676,-0.964428571428571,"Public",1.06642857142857,1,0
"2639","Yes","Female",-0.668,-0.831,-0.964428571428571,"Public",0.296428571428571,1,0
"2639","Yes","Female",-2.128,4.897,-0.964428571428571,"Public",-1.16357142857143,1,0
"2639","Yes","Female",-0.888,6.166,-0.964428571428571,"Public",0.0764285714285714,1,0
"2639","Yes","Female",-0.948,3.861,-0.964428571428571,"Public",0.0164285714285715,1,0
"2639","Yes","Male",-1.448,11.041,-0.964428571428571,"Public",-0.483571428571429,1,1
"2639","Yes","Female",-2.018,-1.892,-0.964428571428571,"Public",-1.05357142857143,1,0
"2639","Yes","Female",-1.128,2.699,-0.964428571428571,"Public",-0.163571428571428,1,0
"2639","Yes","Male",-1.788,13.295,-0.964428571428571,"Public",-0.823571428571429,1,1
"2639","Yes","Male",-1.088,-0.763,-0.964428571428571,"Public",-0.123571428571429,1,1
"2639","Yes","Female",-0.538,13.807,-0.964428571428571,"Public",0.426428571428571,1,0
"2639","Yes","Male",-1.138,3.089,-0.964428571428571,"Public",-0.173571428571428,1,1
"2639","Yes","Male",-0.138,20.618,-0.964428571428571,"Public",0.826428571428571,1,1
"2639","Yes","Male",-1.458,8.978,-0.964428571428571,"Public",-0.493571428571429,1,1
"2639","Yes","Female",-1.518,6.208,-0.964428571428571,"Public",-0.553571428571429,1,0
"2639","Yes","Female",-1.228,11.076,-0.964428571428571,"Public",-0.263571428571429,1,0
"2639","Yes","Female",-0.058,0.42,-0.964428571428571,"Public",0.906428571428571,1,0
"2639","Yes","Male",-0.498,9.832,-0.964428571428571,"Public",0.466428571428571,1,1
"2651","No","Male",-0.448,9.962,0.0630526315789474,"Public",-0.511052631578947,1,1
"2651","No","Male",-1.088,8.016,0.0630526315789474,"Public",-1.15105263157895,1,1
"2651","No","Female",0.542,12.146,0.0630526315789474,"Public",0.478947368421053,1,0
"2651","No","Female",0.532,20.648,0.0630526315789474,"Public",0.468947368421053,1,0
"2651","No","Female",-0.808,9.011,0.0630526315789474,"Public",-0.871052631578947,1,0
"2651","No","Female",-0.008,12.2,0.0630526315789474,"Public",-0.0710526315789474,1,0
"2651","No","Male",-0.278,16.845,0.0630526315789474,"Public",-0.341052631578947,1,1
"2651","No","Female",0.592,15.189,0.0630526315789474,"Public",0.528947368421053,1,0
"2651","No","Male",0.262,5.889,0.0630526315789474,"Public",0.198947368421053,1,1
"2651","No","Male",0.612,7.195,0.0630526315789474,"Public",0.548947368421053,1,1
"2651","No","Female",-0.188,4.706,0.0630526315789474,"Public",-0.251052631578947,1,0
"2651","No","Male",0.072,12.156,0.0630526315789474,"Public",0.00894736842105263,1,1
"2651","No","Female",0.152,11.076,0.0630526315789474,"Public",0.0889473684210526,1,0
"2651","No","Male",-0.118,3.992,0.0630526315789474,"Public",-0.181052631578947,1,1
"2651","No","Male",0.882,17.492,0.0630526315789474,"Public",0.818947368421053,1,1
"2651","No","Male",1.422,22.492,0.0630526315789474,"Public",1.35894736842105,1,1
"2651","No","Female",0.062,2.255,0.0630526315789474,"Public",-0.00105263157894736,1,0
"2651","No","Male",0.252,6.873,0.0630526315789474,"Public",0.188947368421053,1,1
"2651","No","Male",0.042,8.364,0.0630526315789474,"Public",-0.0210526315789474,1,1
"2651","No","Female",0.032,22.245,0.0630526315789474,"Public",-0.0310526315789474,1,0
"2651","No","Male",-0.908,16.992,0.0630526315789474,"Public",-0.971052631578947,1,1
"2651","No","Male",0.012,23.992,0.0630526315789474,"Public",-0.0510526315789474,1,1
"2651","No","Female",-0.888,8.1,0.0630526315789474,"Public",-0.951052631578947,1,0
"2651","No","Male",-0.398,14.937,0.0630526315789474,"Public",-0.461052631578947,1,1
"2651","No","Male",0.142,10.816,0.0630526315789474,"Public",0.0789473684210526,1,1
"2651","No","Female",-0.528,-1.923,0.0630526315789474,"Public",-0.591052631578947,1,0
"2651","No","Female",0.162,13.972,0.0630526315789474,"Public",0.0989473684210526,1,0
"2651","No","Male",0.612,18.038,0.0630526315789474,"Public",0.548947368421053,1,1
"2651","No","Male",0.952,21.981,0.0630526315789474,"Public",0.888947368421053,1,1
"2651","No","Female",0.522,12.432,0.0630526315789474,"Public",0.458947368421053,1,0
"2651","No","Male",0.802,13.055,0.0630526315789474,"Public",0.738947368421053,1,1
"2651","No","Female",-0.338,-0.687,0.0630526315789474,"Public",-0.401052631578947,1,0
"2651","No","Female",-1.768,4.97,0.0630526315789474,"Public",-1.83105263157895,1,0
"2651","No","Female",-0.008,2.983,0.0630526315789474,"Public",-0.0710526315789474,1,0
"2651","No","Male",0.552,8.997,0.0630526315789474,"Public",0.488947368421053,1,1
"2651","No","Male",0.782,20.663,0.0630526315789474,"Public",0.718947368421053,1,1
"2651","Yes","Female",0.542,5.678,0.0630526315789474,"Public",0.478947368421053,1,0
"2651","Yes","Male",-0.368,-2.544,0.0630526315789474,"Public",-0.431052631578947,1,1
"2655","Yes","Male",-1.038,15.129,-0.701653846153846,"Public",-0.336346153846154,1,1
"2655","Yes","Female",0.032,7.248,-0.701653846153846,"Public",0.733653846153846,1,0
"2655","Yes","Female",-1.498,7.582,-0.701653846153846,"Public",-0.796346153846154,1,0
"2655","Yes","Female",-1.178,10.892,-0.701653846153846,"Public",-0.476346153846154,1,0
"2655","Yes","Male",-0.078,19.962,-0.701653846153846,"Public",0.623653846153846,1,1
"2655","Yes","Male",-0.858,22.18,-0.701653846153846,"Public",-0.156346153846154,1,1
"2655","Yes","Female",-1.198,6.248,-0.701653846153846,"Public",-0.496346153846154,1,0
"2655","No","Female",-0.968,5.108,-0.701653846153846,"Public",-0.266346153846154,1,0
"2655","Yes","Male",-0.368,4.976,-0.701653846153846,"Public",0.333653846153846,1,1
"2655","Yes","Male",-0.078,13.933,-0.701653846153846,"Public",0.623653846153846,1,1
"2655","No","Female",-0.668,17.89,-0.701653846153846,"Public",0.033653846153846,1,0
"2655","Yes","Female",-0.878,5.999,-0.701653846153846,"Public",-0.176346153846154,1,0
"2655","No","Male",-1.008,8.547,-0.701653846153846,"Public",-0.306346153846154,1,1
"2655","Yes","Female",-1.308,12.407,-0.701653846153846,"Public",-0.606346153846154,1,0
"2655","Yes","Male",-0.548,14.811,-0.701653846153846,"Public",0.153653846153846,1,1
"2655","Yes","Female",-1.308,15.9,-0.701653846153846,"Public",-0.606346153846154,1,0
"2655","Yes","Male",-0.858,12.09,-0.701653846153846,"Public",-0.156346153846154,1,1
"2655","Yes","Female",-0.338,3.715,-0.701653846153846,"Public",0.363653846153846,1,0
"2655","No","Female",-0.168,21.934,-0.701653846153846,"Public",0.533653846153846,1,0
"2655","Yes","Male",-0.568,16.625,-0.701653846153846,"Public",0.133653846153846,1,1
"2655","Yes","Female",-0.418,12.526,-0.701653846153846,"Public",0.283653846153846,1,0
"2655","Yes","Male",-0.848,4.066,-0.701653846153846,"Public",-0.146346153846154,1,1
"2655","Yes","Female",-1.518,14.117,-0.701653846153846,"Public",-0.816346153846154,1,0
"2655","Yes","Female",-2.188,3.28,-0.701653846153846,"Public",-1.48634615384615,1,0
"2655","Yes","Female",-0.948,20.533,-0.701653846153846,"Public",-0.246346153846154,1,0
"2655","Yes","Male",0.242,13.168,-0.701653846153846,"Public",0.943653846153846,1,1
"2655","Yes","Female",-0.808,14.41,-0.701653846153846,"Public",-0.106346153846154,1,0
"2655","Yes","Female",-0.708,14.318,-0.701653846153846,"Public",-0.00634615384615389,1,0
"2655","Yes","Female",-1.818,-1.725,-0.701653846153846,"Public",-1.11634615384615,1,0
"2655","Yes","Female",-1.828,-0.625,-0.701653846153846,"Public",-1.12634615384615,1,0
"2655","Yes","Female",0.132,14.746,-0.701653846153846,"Public",0.833653846153846,1,0
"2655","Yes","Female",-0.668,16.068,-0.701653846153846,"Public",0.033653846153846,1,0
"2655","No","Female",-0.358,19.514,-0.701653846153846,"Public",0.343653846153846,1,0
"2655","No","Female",-1.608,1.27,-0.701653846153846,"Public",-0.906346153846154,1,0
"2655","No","Male",0.442,22.559,-0.701653846153846,"Public",1.14365384615385,1,1
"2655","Yes","Female",0.902,17.231,-0.701653846153846,"Public",1.60365384615385,1,0
"2655","Yes","Male",-0.418,11.087,-0.701653846153846,"Public",0.283653846153846,1,1
"2655","Yes","Male",-1.448,18.557,-0.701653846153846,"Public",-0.746346153846154,1,1
"2655","Yes","Male",-0.808,14.52,-0.701653846153846,"Public",-0.106346153846154,1,1
"2655","Yes","Female",-0.878,15.01,-0.701653846153846,"Public",-0.176346153846154,1,0
"2655","Yes","Male",-0.318,12.504,-0.701653846153846,"Public",0.383653846153846,1,1
"2655","Yes","Female",-0.778,4.541,-0.701653846153846,"Public",-0.076346153846154,1,0
"2655","No","Male",-1.208,7.949,-0.701653846153846,"Public",-0.506346153846154,1,1
"2655","Yes","Male",-0.748,16.614,-0.701653846153846,"Public",-0.0463461538461539,1,1
"2655","Yes","Female",-0.678,7.448,-0.701653846153846,"Public",0.023653846153846,1,0
"2655","Yes","Female",-0.558,8.571,-0.701653846153846,"Public",0.143653846153846,1,0
"2655","Yes","Male",-1.288,4.961,-0.701653846153846,"Public",-0.586346153846154,1,1
"2655","Yes","Male",-0.208,15.57,-0.701653846153846,"Public",0.493653846153846,1,1
"2655","Yes","Female",-0.548,17.205,-0.701653846153846,"Public",0.153653846153846,1,0
"2655","Yes","Female",0.482,20.854,-0.701653846153846,"Public",1.18365384615385,1,0
"2655","No","Female",0.162,14.665,-0.701653846153846,"Public",0.863653846153846,1,0
"2655","No","Male",-0.368,23.261,-0.701653846153846,"Public",0.333653846153846,1,1
"2658","No","Female",-0.028,7.02,0.438444444444444,"Catholic",-0.466444444444444,1,0
"2658","No","Male",1.222,11.371,0.438444444444444,"Catholic",0.783555555555556,1,1
"2658","No","Female",0.702,9.459,0.438444444444444,"Catholic",0.263555555555555,1,0
"2658","No","Female",1.422,12.779,0.438444444444444,"Catholic",0.983555555555556,1,0
"2658","No","Female",-0.398,5.368,0.438444444444444,"Catholic",-0.836444444444445,1,0
"2658","No","Female",0.252,19.28,0.438444444444444,"Catholic",-0.186444444444444,1,0
"2658","No","Female",0.952,12.86,0.438444444444444,"Catholic",0.513555555555556,1,0
"2658","No","Male",0.942,23.447,0.438444444444444,"Catholic",0.503555555555556,1,1
"2658","No","Male",-0.528,7.98,0.438444444444444,"Catholic",-0.966444444444444,1,1
"2658","No","Female",0.462,14.366,0.438444444444444,"Catholic",0.0235555555555556,1,0
"2658","No","Male",-0.238,12.164,0.438444444444444,"Catholic",-0.676444444444444,1,1
"2658","No","Female",1.022,16.154,0.438444444444444,"Catholic",0.583555555555556,1,0
"2658","No","Female",0.672,13.662,0.438444444444444,"Catholic",0.233555555555556,1,0
"2658","No","Male",-0.648,22.388,0.438444444444444,"Catholic",-1.08644444444444,1,1
"2658","No","Female",-0.408,18.324,0.438444444444444,"Catholic",-0.846444444444444,1,0
"2658","No","Male",1.512,10.639,0.438444444444444,"Catholic",1.07355555555556,1,1
"2658","Yes","Female",-0.258,4.616,0.438444444444444,"Catholic",-0.696444444444444,1,0
"2658","No","Female",-0.308,13.242,0.438444444444444,"Catholic",-0.746444444444444,1,0
"2658","No","Male",0.152,15.631,0.438444444444444,"Catholic",-0.286444444444445,1,1
"2658","No","Male",0.922,13.355,0.438444444444444,"Catholic",0.483555555555556,1,1
"2658","Yes","Female",-0.068,18.233,0.438444444444444,"Catholic",-0.506444444444444,1,0
"2658","No","Female",0.482,22.924,0.438444444444444,"Catholic",0.0435555555555555,1,0
"2658","Yes","Female",1.102,13.33,0.438444444444444,"Catholic",0.663555555555556,1,0
"2658","Yes","Male",1.512,16.226,0.438444444444444,"Catholic",1.07355555555556,1,1
"2658","No","Male",0.662,9.418,0.438444444444444,"Catholic",0.223555555555556,1,1
"2658","Yes","Female",0.382,3.291,0.438444444444444,"Catholic",-0.0564444444444445,1,0
"2658","No","Male",0.782,12.612,0.438444444444444,"Catholic",0.343555555555556,1,1
"2658","No","Male",0.222,16.533,0.438444444444444,"Catholic",-0.216444444444444,1,1
"2658","No","Female",0.652,16.172,0.438444444444444,"Catholic",0.213555555555556,1,0
"2658","No","Female",0.302,16.757,0.438444444444444,"Catholic",-0.136444444444444,1,0
"2658","No","Male",-0.328,18.079,0.438444444444444,"Catholic",-0.766444444444444,1,1
"2658","Yes","Female",0.302,13.816,0.438444444444444,"Catholic",-0.136444444444444,1,0
"2658","Yes","Female",-1.178,-0.929,0.438444444444444,"Catholic",-1.61644444444444,1,0
"2658","No","Female",-0.568,-0.279,0.438444444444444,"Catholic",-1.00644444444444,1,0
"2658","No","Female",0.712,18.037,0.438444444444444,"Catholic",0.273555555555555,1,0
"2658","No","Female",0.782,18.19,0.438444444444444,"Catholic",0.343555555555556,1,0
"2658","No","Male",0.882,13.081,0.438444444444444,"Catholic",0.443555555555556,1,1
"2658","No","Male",1.342,11.027,0.438444444444444,"Catholic",0.903555555555556,1,1
"2658","Yes","Male",0.692,5.77,0.438444444444444,"Catholic",0.253555555555555,1,1
"2658","Yes","Male",0.142,10.72,0.438444444444444,"Catholic",-0.296444444444445,1,1
"2658","No","Female",0.322,13.466,0.438444444444444,"Catholic",-0.116444444444444,1,0
"2658","No","Female",0.842,15.498,0.438444444444444,"Catholic",0.403555555555556,1,0
"2658","No","Female",0.482,19.082,0.438444444444444,"Catholic",0.0435555555555555,1,0
"2658","No","Female",0.512,16.587,0.438444444444444,"Catholic",0.0735555555555555,1,0
"2658","No","Male",1.342,21.081,0.438444444444444,"Catholic",0.903555555555556,1,1
"2755","Yes","Male",-0.188,18.264,0.556042553191489,"Catholic",-0.744042553191489,1,1
"2755","Yes","Male",0.872,9.891,0.556042553191489,"Catholic",0.315957446808511,1,1
"2755","No","Male",0.442,13.237,0.556042553191489,"Catholic",-0.114042553191489,1,1
"2755","No","Male",0.192,23.665,0.556042553191489,"Catholic",-0.364042553191489,1,1
"2755","Yes","Male",1.182,7.236,0.556042553191489,"Catholic",0.625957446808511,1,1
"2755","Yes","Male",-0.248,12.625,0.556042553191489,"Catholic",-0.804042553191489,1,1
"2755","No","Male",1.072,22.643,0.556042553191489,"Catholic",0.515957446808511,1,1
"2755","No","Male",0.602,17.796,0.556042553191489,"Catholic",0.0459574468085107,1,1
"2755","No","Male",0.662,15.684,0.556042553191489,"Catholic",0.105957446808511,1,1
"2755","Yes","Male",0.112,14.642,0.556042553191489,"Catholic",-0.444042553191489,1,1
"2755","Yes","Male",1.512,23.785,0.556042553191489,"Catholic",0.955957446808511,1,1
"2755","Yes","Male",0.882,10.989,0.556042553191489,"Catholic",0.325957446808511,1,1
"2755","No","Male",-0.218,7.124,0.556042553191489,"Catholic",-0.774042553191489,1,1
"2755","No","Male",0.582,20.627,0.556042553191489,"Catholic",0.0259574468085106,1,1
"2755","Yes","Male",-0.088,9.433,0.556042553191489,"Catholic",-0.644042553191489,1,1
"2755","No","Male",-0.008,12.083,0.556042553191489,"Catholic",-0.564042553191489,1,1
"2755","No","Male",0.622,11.374,0.556042553191489,"Catholic",0.0659574468085107,1,1
"2755","No","Male",-0.218,23.108,0.556042553191489,"Catholic",-0.774042553191489,1,1
"2755","Yes","Male",-0.468,22.295,0.556042553191489,"Catholic",-1.02404255319149,1,1
"2755","No","Male",0.602,9.947,0.556042553191489,"Catholic",0.0459574468085107,1,1
"2755","No","Male",0.052,20.438,0.556042553191489,"Catholic",-0.504042553191489,1,1
"2755","Yes","Male",-0.168,14.17,0.556042553191489,"Catholic",-0.724042553191489,1,1
"2755","No","Male",1.142,18.734,0.556042553191489,"Catholic",0.585957446808511,1,1
"2755","No","Male",0.932,17.499,0.556042553191489,"Catholic",0.375957446808511,1,1
"2755","Yes","Male",0.312,20.124,0.556042553191489,"Catholic",-0.244042553191489,1,1
"2755","No","Male",1.022,20.3,0.556042553191489,"Catholic",0.465957446808511,1,1
"2755","No","Male",0.442,20.929,0.556042553191489,"Catholic",-0.114042553191489,1,1
"2755","Yes","Male",0.592,5.869,0.556042553191489,"Catholic",0.0359574468085107,1,1
"2755","No","Male",-0.028,22.428,0.556042553191489,"Catholic",-0.584042553191489,1,1
"2755","No","Male",1.512,21.614,0.556042553191489,"Catholic",0.955957446808511,1,1
"2755","No","Male",0.482,20.021,0.556042553191489,"Catholic",-0.0740425531914893,1,1
"2755","No","Male",1.072,17.117,0.556042553191489,"Catholic",0.515957446808511,1,1
"2755","No","Male",0.772,17.988,0.556042553191489,"Catholic",0.215957446808511,1,1
"2755","Yes","Male",-1.058,3.111,0.556042553191489,"Catholic",-1.61404255319149,1,1
"2755","No","Male",1.152,19.737,0.556042553191489,"Catholic",0.595957446808511,1,1
"2755","Yes","Male",0.302,20.136,0.556042553191489,"Catholic",-0.254042553191489,1,1
"2755","No","Male",1.072,21.14,0.556042553191489,"Catholic",0.515957446808511,1,1
"2755","Yes","Male",1.512,8.448,0.556042553191489,"Catholic",0.955957446808511,1,1
"2755","No","Male",1.262,15.941,0.556042553191489,"Catholic",0.705957446808511,1,1
"2755","No","Male",1.082,22.694,0.556042553191489,"Catholic",0.525957446808511,1,1
"2755","No","Male",1.312,14.546,0.556042553191489,"Catholic",0.755957446808511,1,1
"2755","No","Male",0.302,22.167,0.556042553191489,"Catholic",-0.254042553191489,1,1
"2755","Yes","Male",1.372,21.738,0.556042553191489,"Catholic",0.815957446808511,1,1
"2755","No","Male",-0.828,24.479,0.556042553191489,"Catholic",-1.38404255319149,1,1
"2755","No","Male",1.302,8.879,0.556042553191489,"Catholic",0.745957446808511,1,1
"2755","No","Male",0.622,24.993,0.556042553191489,"Catholic",0.0659574468085107,1,1
"2755","Yes","Male",0.692,2.708,0.556042553191489,"Catholic",0.135957446808511,1,1
"2768","No","Male",0.422,1.467,-0.0536,"Public",0.4756,1,1
"2768","No","Female",-1.958,5.666,-0.0536,"Public",-1.9044,1,0
"2768","No","Female",0.362,6.49,-0.0536,"Public",0.4156,1,0
"2768","No","Female",0.282,14.487,-0.0536,"Public",0.3356,1,0
"2768","No","Male",-0.068,19.67,-0.0536,"Public",-0.0144,1,1
"2768","No","Female",0.332,10.159,-0.0536,"Public",0.3856,1,0
"2768","No","Female",0.782,17.824,-0.0536,"Public",0.8356,1,0
"2768","No","Female",-1.168,5.853,-0.0536,"Public",-1.1144,1,0
"2768","No","Male",-0.378,2.482,-0.0536,"Public",-0.3244,1,1
"2768","No","Male",-0.008,20.586,-0.0536,"Public",0.0456,1,1
"2768","Yes","Female",-0.808,3.358,-0.0536,"Public",-0.7544,1,0
"2768","No","Male",1.202,17.956,-0.0536,"Public",1.2556,1,1
"2768","No","Female",-0.458,6.012,-0.0536,"Public",-0.4044,1,0
"2768","No","Male",-1.378,4.097,-0.0536,"Public",-1.3244,1,1
"2768","No","Female",1.362,11.419,-0.0536,"Public",1.4156,1,0
"2768","No","Male",0.082,19.581,-0.0536,"Public",0.1356,1,1
"2768","Yes","Female",-0.478,10.447,-0.0536,"Public",-0.4244,1,0
"2768","No","Female",0.082,3.835,-0.0536,"Public",0.1356,1,0
"2768","No","Male",0.112,8.735,-0.0536,"Public",0.1656,1,1
"2768","No","Male",-0.738,24.812,-0.0536,"Public",-0.6844,1,1
"2768","No","Male",0.502,2.542,-0.0536,"Public",0.5556,1,1
"2768","No","Male",1.512,22.038,-0.0536,"Public",1.5656,1,1
"2768","No","Male",0.092,12.812,-0.0536,"Public",0.1456,1,1
"2768","No","Male",-1.758,2.531,-0.0536,"Public",-1.7044,1,1
"2768","No","Female",0.732,17.314,-0.0536,"Public",0.7856,1,0
"2771","Yes","Male",-0.158,6.629,-0.339454545454546,"Public",0.181454545454546,1,1
"2771","No","Male",-1.048,11.07,-0.339454545454546,"Public",-0.708545454545455,1,1
"2771","No","Male",0.452,10.93,-0.339454545454546,"Public",0.791454545454546,1,1
"2771","No","Male",-1.288,6.584,-0.339454545454546,"Public",-0.948545454545455,1,1
"2771","No","Female",-0.438,9.528,-0.339454545454546,"Public",-0.0985454545454545,1,0
"2771","No","Male",-0.178,6.966,-0.339454545454546,"Public",0.161454545454546,1,1
"2771","No","Female",-0.328,17.129,-0.339454545454546,"Public",0.0114545454545455,1,0
"2771","No","Male",-0.118,12.749,-0.339454545454546,"Public",0.221454545454546,1,1
"2771","No","Female",-0.778,13.353,-0.339454545454546,"Public",-0.438545454545455,1,0
"2771","No","Male",-0.538,23.217,-0.339454545454546,"Public",-0.198545454545455,1,1
"2771","No","Female",-0.478,18.901,-0.339454545454546,"Public",-0.138545454545454,1,0
"2771","No","Male",-1.228,10.738,-0.339454545454546,"Public",-0.888545454545455,1,1
"2771","No","Male",-0.128,11.93,-0.339454545454546,"Public",0.211454545454546,1,1
"2771","No","Female",-0.418,10.896,-0.339454545454546,"Public",-0.0785454545454545,1,0
"2771","No","Female",0.132,6.324,-0.339454545454546,"Public",0.471454545454546,1,0
"2771","No","Male",0.252,24.993,-0.339454545454546,"Public",0.591454545454545,1,1
"2771","No","Male",0.002,6.759,-0.339454545454546,"Public",0.341454545454546,1,1
"2771","No","Male",-0.498,4.494,-0.339454545454546,"Public",-0.158545454545454,1,1
"2771","No","Male",0.302,11.226,-0.339454545454546,"Public",0.641454545454545,1,1
"2771","No","Male",-0.788,0.488,-0.339454545454546,"Public",-0.448545454545455,1,1
"2771","No","Female",-0.048,22.896,-0.339454545454546,"Public",0.291454545454546,1,0
"2771","No","Female",0.152,21.657,-0.339454545454546,"Public",0.491454545454545,1,0
"2771","No","Female",-0.308,12.176,-0.339454545454546,"Public",0.0314545454545455,1,0
"2771","No","Female",0.622,21.071,-0.339454545454546,"Public",0.961454545454546,1,0
"2771","No","Female",-0.678,-2.832,-0.339454545454546,"Public",-0.338545454545455,1,0
"2771","No","Female",-0.618,7.558,-0.339454545454546,"Public",-0.278545454545454,1,0
"2771","No","Female",0.382,18.739,-0.339454545454546,"Public",0.721454545454546,1,0
"2771","No","Female",-0.498,5.744,-0.339454545454546,"Public",-0.158545454545454,1,0
"2771","No","Male",-0.528,7.68,-0.339454545454546,"Public",-0.188545454545455,1,1
"2771","No","Male",-0.748,14.324,-0.339454545454546,"Public",-0.408545454545454,1,1
"2771","No","Female",-0.798,8.252,-0.339454545454546,"Public",-0.458545454545455,1,0
"2771","No","Male",-0.568,18.192,-0.339454545454546,"Public",-0.228545454545454,1,1
"2771","No","Female",0.032,19.244,-0.339454545454546,"Public",0.371454545454545,1,0
"2771","No","Female",0.342,17.634,-0.339454545454546,"Public",0.681454545454546,1,0
"2771","No","Male",-0.188,4.988,-0.339454545454546,"Public",0.151454545454546,1,1
"2771","No","Male",-1.238,8.923,-0.339454545454546,"Public",-0.898545454545455,1,1
"2771","No","Female",-1.158,10.187,-0.339454545454546,"Public",-0.818545454545454,1,0
"2771","No","Female",0.112,9.595,-0.339454545454546,"Public",0.451454545454545,1,0
"2771","No","Female",-1.498,6.086,-0.339454545454546,"Public",-1.15854545454545,1,0
"2771","No","Male",-0.858,22.886,-0.339454545454546,"Public",-0.518545454545454,1,1
"2771","No","Female",-0.438,1.317,-0.339454545454546,"Public",-0.0985454545454545,1,0
"2771","No","Female",-0.658,14.66,-0.339454545454546,"Public",-0.318545454545455,1,0
"2771","No","Female",-0.128,17.606,-0.339454545454546,"Public",0.211454545454546,1,0
"2771","No","Female",-0.078,13.495,-0.339454545454546,"Public",0.261454545454545,1,0
"2771","No","Male",0.222,7.267,-0.339454545454546,"Public",0.561454545454546,1,1
"2771","No","Male",0.342,7.952,-0.339454545454546,"Public",0.681454545454546,1,1
"2771","No","Male",0.002,14.442,-0.339454545454546,"Public",0.341454545454546,1,1
"2771","No","Female",-0.338,10.2,-0.339454545454546,"Public",0.00145454545454549,1,0
"2771","No","Male",0.302,9.589,-0.339454545454546,"Public",0.641454545454545,1,1
"2771","No","Female",-1.098,21.02,-0.339454545454546,"Public",-0.758545454545455,1,0
"2771","No","Male",-0.768,-0.809,-0.339454545454546,"Public",-0.428545454545455,1,1
"2771","No","Female",-0.608,8.321,-0.339454545454546,"Public",-0.268545454545454,1,0
"2771","No","Male",0.312,20.884,-0.339454545454546,"Public",0.651454545454546,1,1
"2771","No","Male",0.302,23.623,-0.339454545454546,"Public",0.641454545454545,1,1
"2771","No","Female",-0.678,1.955,-0.339454545454546,"Public",-0.338545454545455,1,0
"2818","No","Female",-0.408,17.432,0.108666666666667,"Public",-0.516666666666667,1,0
"2818","No","Male",0.572,21.255,0.108666666666667,"Public",0.463333333333333,1,1
"2818","No","Female",0.912,16.656,0.108666666666667,"Public",0.803333333333333,1,0
"2818","No","Female",0.052,17.465,0.108666666666667,"Public",-0.0566666666666667,1,0
"2818","No","Female",0.382,14.834,0.108666666666667,"Public",0.273333333333333,1,0
"2818","No","Female",-0.048,16.251,0.108666666666667,"Public",-0.156666666666667,1,0
"2818","No","Male",0.002,10.226,0.108666666666667,"Public",-0.106666666666667,1,1
"2818","No","Male",-0.848,8.355,0.108666666666667,"Public",-0.956666666666667,1,1
"2818","No","Female",-0.888,5.834,0.108666666666667,"Public",-0.996666666666667,1,0
"2818","No","Male",-0.058,21.605,0.108666666666667,"Public",-0.166666666666667,1,1
"2818","No","Male",-0.238,22.483,0.108666666666667,"Public",-0.346666666666667,1,1
"2818","Yes","Female",0.702,8.127,0.108666666666667,"Public",0.593333333333333,1,0
"2818","No","Female",0.692,21.059,0.108666666666667,"Public",0.583333333333333,1,0
"2818","No","Female",0.212,5.849,0.108666666666667,"Public",0.103333333333333,1,0
"2818","No","Female",0.422,11.555,0.108666666666667,"Public",0.313333333333333,1,0
"2818","No","Male",1.022,17.703,0.108666666666667,"Public",0.913333333333333,1,1
"2818","No","Male",0.712,13.528,0.108666666666667,"Public",0.603333333333333,1,1
"2818","No","Female",0.252,18.498,0.108666666666667,"Public",0.143333333333333,1,0
"2818","No","Female",-0.428,12.654,0.108666666666667,"Public",-0.536666666666667,1,0
"2818","No","Male",-0.358,12.472,0.108666666666667,"Public",-0.466666666666667,1,1
"2818","No","Male",0.842,8.635,0.108666666666667,"Public",0.733333333333333,1,1
"2818","No","Female",0.662,16.931,0.108666666666667,"Public",0.553333333333333,1,0
"2818","No","Male",-0.738,19.715,0.108666666666667,"Public",-0.846666666666667,1,1
"2818","No","Male",-0.188,21.739,0.108666666666667,"Public",-0.296666666666667,1,1
"2818","No","Male",0.062,11.127,0.108666666666667,"Public",-0.0466666666666667,1,1
"2818","No","Male",0.322,6.522,0.108666666666667,"Public",0.213333333333333,1,1
"2818","No","Male",-0.628,10.707,0.108666666666667,"Public",-0.736666666666667,1,1
"2818","No","Male",1.512,12.557,0.108666666666667,"Public",1.40333333333333,1,1
"2818","No","Male",0.902,19.676,0.108666666666667,"Public",0.793333333333333,1,1
"2818","No","Female",0.892,16.733,0.108666666666667,"Public",0.783333333333333,1,0
